name,DOI,publication_year,dataset_used
A fusion of salient and convolutional features applying healthy templates for MRI brain tumor segmentation,10.1007/s11042-020-09871-w,2020,BRATS
Innate connectivity patterns drive the development of the visual word form area,10.1038/s41598-020-75015-7,2020,BRATS
FP-MMR: A Framework for the Preprocessing of Multimodal MR Images,10.1007/978-981-15-7078-0_34,2020,BRATS
AutoSyncoder: An Adversarial AutoEncoder Framework for Multimodal MRI Synthesis,10.1007/978-3-030-61598-7_10,2020,BRATS
Reinforcement learning using Deep Q Networks and Q learning accurately  localizes brain tumors on MRI with very small training sets,10.48550/arxiv.2010.10763,2020,BRATS
The ANTsX ecosystem for quantitative biological and medical imaging,10.1101/2020.10.19.20215392,2020,BRATS
Cross-Modal Information Maximization for Medical Imaging: CMIM,10.48550/arxiv.2010.10593,2020,BRATS
Convolutional 3D to 2D Patch Conversion for Pixel-wise Glioma  Segmentation in MRI Scans,10.48550/arxiv.2010.10612,2020,BRATS
Modality-Pairing Learning for Brain Tumor Segmentation,10.48550/arxiv.2010.09277,2020,BRATS
Hybrid method combining superpixel supervised learning and random walk for glioma segmentation,10.1002/ima.22499,2020,BRATS
Fast level set method for glioma brain tumor segmentation based on Superpixel fuzzy clustering and lattice Boltzmann method,10.1016/j.cmpb.2020.105809,2020,BRATS
Immersive Visualisation In Medical Imaging,10.1109/icccs49678.2020.9277330,2020,BRATS
Potentials and caveats of AI in hybrid imaging,10.1016/j.ymeth.2020.10.004,2020,BRATS
A Survey of Semantic Segmentation on Biomedical Images Using Deep Learning,10.1007/978-981-15-6840-4_27,2020,BRATS
Interactive Image Segmentation of MARS Datasets Using Bag of Features,10.1109/trpms.2020.3030045,2020,BRATS
Brain Tumor Segmentation from Multi-Spectral Magnetic Resonance Image Data Using an Ensemble Learning Approach,10.1109/smc42975.2020.9282987,2020,BRATS
Fast meningioma segmentation in T1-weighted MRI volumes using a  lightweight 3D deep learning architecture,10.48550/arxiv.2010.07002,2020,BRATS
Fostering reproducibility and generalizability in machine learning for clinical prediction modeling in spine surgery,10.1016/j.spinee.2020.10.006,None,BRATS
3D Inception U‐net with Asymmetric Loss for Cancer Detection in Automated Breast Ultrasound,10.1002/mp.14389,2020,BRATS
Importance and Evidence of Extent of Resection in Glioblastoma,10.1055/s-0040-1701635,2020,BRATS
Models Genesis,10.1016/j.media.2020.101840,2020,BRATS
Application and Construction of Deep Learning Networks in Medical Imaging,10.1109/trpms.2020.3030611,2020,BRATS
Deep learning-based approach for segmentation of glioma sub-regions in MRI,10.1108/ijicc-02-2020-0013,2020,BRATS
March on Data Imperfections: Domain Division and Domain Generalization for Semantic Segmentation,10.1145/3394171.3413852,2020,BRATS
A Survey on Federated Learning: The Journey From Centralized to Distributed On-Site Learning and Beyond,10.1109/jiot.2020.3030072,2020,BRATS
Memory-efficient GAN-based domain translation of high resolution 3D medical images,10.1016/j.compmedimag.2020.101801,2020,BRATS
Learning joint segmentation of tissues and brain lesions from task-specific hetero-modal domain-shifted datasets,10.1016/j.media.2020.101862,2020,BRATS
WHO 2016 subtyping and automated segmentation of glioma using multi-task  deep learning,10.48550/arxiv.2010.04425,2020,BRATS
Automated classification of urinary stones based on microcomputed tomography images using convolutional neural network,10.1016/j.ejmp.2020.09.007,2020,BRATS
Automatic segmentation classification and follow‐up of optic pathway gliomas using deep learning and fuzzy c‐means clustering based on MRI,10.1002/mp.14489,None,BRATS
The role of computational methods for automating and improving clinical target volume definition,10.1016/j.radonc.2020.10.002,2020,BRATS
Segmentation of coronary arteries images using global feature embedded network with active contour loss,10.1016/j.compmedimag.2020.101799,2020,BRATS
Self-derived organ attention for unpaired CT-MRI deep domain adaptation based MRI segmentation,10.1088/1361-6560/ab9fca,2020,BRATS
Theoretical analysis and experimental validation of volume bias of soft Dice optimized segmentation maps in the context of inherent uncertainty,10.1016/j.media.2020.101833,2020,BRATS
Memory-efficient GAN-based Domain Translation of High Resolution 3D  Medical Images,10.48550/arxiv.2010.03396,2020,BRATS
RANP: Resource Aware Neuron Pruning at Initialization for 3D CNNs,10.48550/arxiv.2010.02488,2020,BRATS
Test-time Unsupervised Domain Adaptation,10.48550/arxiv.2010.01926,2020,BRATS
KiU-Net: Overcomplete Convolutional Architectures for Biomedical Image  and Volumetric Segmentation,10.48550/arxiv.2010.01663,2020,BRATS
Radiomics may increase the prognostic value for survival in glioblastoma patients when combined with conventional clinical and genetic prognostic models,10.1007/s00330-020-07335-1,None,BRATS
A comprehensive study of brain tumour discrimination using phase combinations feature rankings and hybridised classifiers,10.1007/s11517-020-02273-y,2020,BRATS
MGMT methylation may benefit overall survival in patients with moderately vascularized glioblastomas,10.1007/s00330-020-07297-4,2020,BRATS
Non-convex non-local reactive flows for saliency detection and segmentation,10.1016/j.cam.2020.112873,2020,BRATS
Automated Acquisition Planning for Magnetic Resonance Spectroscopy in Brain Cancer,10.1007/978-3-030-59728-3_71,2020,BRATS
A Deep Network for Joint Registration and Reconstruction of Images with Pathologies,10.1007/978-3-030-59861-7_35,2020,BRATS
Spectral Decomposition in Deep Networks for Segmentation of Dynamic  Medical Images,10.48550/arxiv.2010.00003,2020,BRATS
An End-to-End Learnable Flow Regularized Model for Brain Tumor Segmentation,10.1007/978-3-030-59861-7_54,2020,BRATS
Error Attention Interactive Segmentation of Medical Image Through Matting and Fusion,10.1007/978-3-030-59861-7_2,2020,BRATS
Learning Joint Shape and Appearance Representations with Metamorphic Auto-Encoders,10.1007/978-3-030-59710-8_20,2020,BRATS
Feature Preserving Smoothing Provides Simple and Effective Data Augmentation for Medical Image Segmentation,10.1007/978-3-030-59710-8_12,2020,BRATS
Suggestive Annotation of Brain Tumour Images with Gradient-Guided Sampling,10.1007/978-3-030-59719-1_16,2020,BRATS
Universal Loss Reweighting to Balance Lesion Size Inequality in 3D Medical Image Segmentation,10.1007/978-3-030-59719-1_51,2020,BRATS
Robust Fusion of Probability Maps,10.1007/978-3-030-59719-1_26,2020,BRATS
Flow-Based Deformation Guidance for Unpaired Multi-contrast MRI Image-to-Image Translation,10.1007/978-3-030-59713-9_70,2020,BRATS
Knowledge Distillation from Multi-modal to Mono-modal Segmentation Networks,10.1007/978-3-030-59710-8_75,2020,BRATS
Semi-supervised Segmentation with Self-training Based on Quality Estimation and Refinement,10.1007/978-3-030-59861-7_4,2020,BRATS
AdaBoosted Deep Ensembles: Getting Maximum Performance Out of Small Training Datasets,10.1007/978-3-030-59861-7_58,2020,BRATS
Test-Time Unsupervised Domain Adaptation,10.1007/978-3-030-59710-8_42,2020,BRATS
Generation of Annotated Brain Tumor MRIs with Tumor-induced Tissue Deformations for Training and Assessment of Neural Networks,10.1007/978-3-030-59719-1_49,2020,BRATS
Region-of-Interest Guided Supervoxel Inpainting for Self-supervision,10.1007/978-3-030-59710-8_49,2020,BRATS
Model-Driven Deep Attention Network for Ultra-fast Compressive Sensing MRI Guided by Cross-contrast MR Image,10.1007/978-3-030-59713-9_19,2020,BRATS
Detecting Pancreatic Ductal Adenocarcinoma in Multi-phase CT Scans via Alignment Ensemble,10.1007/978-3-030-59716-0_28,2020,BRATS
Learning High-Resolution and Efficient Non-local Features for Brain Glioma Segmentation in MR Images,10.1007/978-3-030-59719-1_47,2020,BRATS
Learning to Segment When Experts Disagree,10.1007/978-3-030-59710-8_18,2020,BRATS
M2Net: Multi-modal Multi-channel Network for Overall Survival Time Prediction of Brain Tumor Patients,10.1007/978-3-030-59713-9_22,2020,BRATS
Point-Sampling Method Based on 3D U-Net Architecture to Reduce the Influence of False Positive and Solve Boundary Blur Problem in 3D CT Image Segmentation,10.3390/app10196838,2020,BRATS
Fractional wavelet transform based diagnostic system for brain tumor detection in MR imaging,10.1002/ima.22497,2020,BRATS
Medical Image Segmentation Using Deep Learning: A Survey,10.48550/arxiv.2009.13120,2020,BRATS
Augmented Radiology: Patient-Wise Feature Transfer Model for Glioma Grading,10.1007/978-3-030-60548-3_3,2020,BRATS
DT-Net: A novel network based on multi-directional integrated  convolution and threshold convolution,10.48550/arxiv.2009.12569,2020,BRATS
Enhancing MRI Brain Tumor Segmentation with an Additional Classification  Network,10.48550/arxiv.2009.12111,2020,BRATS
Brain Tumor Segmentation using 3D-CNNs with Uncertainty Estimation,10.48550/arxiv.2009.12188,2020,BRATS
Label-Efficient Multi-Task Segmentation using Contrastive Learning,10.48550/arxiv.2009.11160,2020,BRATS
Semantic segmentation of brain tumor with nested residual attention networks,10.1007/s11042-020-09840-3,2020,BRATS
Hybrid Image Processing-Based Examination of 2D Brain MRI Slices to Detect Brain Tumor/Stroke Section: A Study,10.1007/978-981-15-6141-2_2,2020,BRATS
Deep Learning Models with Applications to Brain Image Analysis,10.1007/978-3-030-43395-6_15,2020,BRATS
2020 7th International Conference on Smart Structures and Systems (ICSSS) - Full Conference Proceedings,10.1109/icsss49621.2020.9202341,2020,BRATS
A smartly designed automated map based clustering algorithm for the enhanced diagnosis of pathologies in brain MR images,10.1111/exsy.12625,2020,BRATS
Multiscale-based multimodal image classification of brain tumor using deep learning method,10.1007/s00521-020-05332-5,2020,BRATS
Exploring Task Structure for Brain Tumor Segmentation From Multi-Modality MR Images,10.1109/tip.2020.3023609,2020,BRATS
Brain tumour segmentation using cascaded 3D densely-connected U-net,10.48550/arxiv.2009.07563,2020,BRATS
Render U-Net: A Unique Perspective on Render to Explore Accurate Medical Image Segmentation,10.3390/app10186439,2020,BRATS
XGBoost Improves Classification of MGMT Promoter Methylation Status in IDH1 Wildtype Glioblastoma,10.3390/jpm10030128,2020,BRATS
Segmentation of Brain Tumor Tissues in Multi-channel MRI Using Convolutional Neural Networks,10.1007/978-3-030-59277-6_12,2020,BRATS
Brain tumor detection based on hybrid deep neural network in MRI by adaptive squirrel search optimization,10.1007/s11042-020-09810-9,2020,BRATS
The future of digital health with federated learning,10.1038/s41746-020-00323-1,2020,BRATS
End-to-End Nested Multi-Attention Network for 3D Brain Tumor Segmentation,10.1007/978-3-030-59585-2_6,2020,BRATS
Unsupervised learning for vascular heterogeneity assessment of  glioblastoma based on magnetic resonance imaging: The Hemodynamic Tissue  Signature,10.48550/arxiv.2009.06288,2020,BRATS
Brain Tumor Segmentation Using 2D-UNET Convolutional Neural Network,10.1007/978-981-15-6321-8_14,2020,BRATS
Synthesizing brain tumor images and annotations by combining progressive  growing GAN and SPADE,10.48550/arxiv.2009.05946,2020,BRATS
Deep Learning for Brain Tumor Segmentation,10.1007/978-981-15-6321-8_11,2020,BRATS
Multi-channel MRI Embedding: An EffectiveStrategy for Enhancement of  Human Brain WholeTumor Segmentation,10.48550/arxiv.2009.06115,2020,BRATS
(TS)2WM: Tumor Segmentation and Tract Statistics for Assessing White Matter Integrity with Applications to Glioblastoma Patients,10.1016/j.neuroimage.2020.117368,2020,BRATS
A Modified Higher-Order Singular Value Decomposition Framework With Adaptive Multilinear Tensor Rank Approximation for Three-Dimensional Magnetic Resonance Rician Noise Removal,10.3389/fonc.2020.01640,2020,BRATS
Generator Versus Segmentor: Pseudo-healthy Synthesis,10.48550/arxiv.2009.05722,2020,BRATS
A radiomics–clinical nomogram for preoperative prediction of IDH1 mutation in primary glioblastoma multiforme,10.1016/j.crad.2020.07.036,2020,BRATS
Geometry-aware neural solver for fast Bayesian calibration of brain  tumor models,10.48550/arxiv.2009.04240,2020,BRATS
Learning joint segmentation of tissues and brain lesions from  task-specific hetero-modal domain-shifted datasets,10.48550/arxiv.2009.04009,2020,BRATS
The impact of segmentation on whole‐lung functional MRI quantification: Repeatability and reproducibility from multiple human observers and an artificial neural network,10.1002/mrm.28476,2020,BRATS
The 2ST-UNet for Pneumothorax Segmentation in Chest X-Rays using  ResNet34 as a Backbone for U-Net,10.48550/arxiv.2009.02805,2020,BRATS
Image classification-based brain tumour tissue segmentation,10.1007/s11042-020-09661-4,2020,BRATS
Classification of parotid gland tumors by using multimodal MRI and deep learning,10.1002/nbm.4408,None,BRATS
Robust Deep Learning–based Segmentation of Glioblastoma on Routine Clinical MRI Scans Using Sparsified Training,10.1148/ryai.2020190103,2020,BRATS
Performance evaluation of downdraft gasifier for ‘refuse derived fuel’,10.1201/9780429321573-68,2020,BRATS
Design and development of quality system for gear case casting,10.1201/9780429321573-60,2020,BRATS
Synthesis of silver nanoparticles by using soluble starch and its application in detection of Hg2+ ions from wastewater,10.1201/9780429321573-6,2020,BRATS
Design development and testing of SmaTra: A smart traffic light control system,10.1201/9780429321573-42,2020,BRATS
Performance evaluation of MIMO under time-varying and spatially correlated channels with feedback delay,10.1201/9780429321573-40,2020,BRATS
Testing of modern distance protection scheme on 12-pulse FCTCR compensated transmission line,10.1201/9780429321573-32,2020,BRATS
Implication of effective length factor on multi-storied reinforced concrete building design,10.1201/9780429321573-25,2020,BRATS
Use of BIM and augmented reality in facility management phase,10.1201/9780429321573-16,2020,BRATS
Co3O4/γ-Al2O3 as a heterogeneous catalyst for ozonation of dye wastewater,10.1201/9780429321573-7,2020,BRATS
Design and development of double stage cyclone dust collector for incinerator,10.1201/9780429321573-63,2020,BRATS
Study on microstructural and mechanical properties of dissimilar metals joining using FSW,10.1201/9780429321573-51,2020,BRATS
Effect of synthetic inertia controller on frequency response in a multi-machine power system with high penetration of renewable energy sources,10.1201/9780429321573-36,2020,BRATS
Artificial neural network based space vector PWM controller applied to three-level NPC shunt active power filter,10.1201/9780429321573-34,2020,BRATS
Accessibility of BRTS station in Ahmedabad city using GIS: A case study,10.1201/9780429321573-18,2020,BRATS
Process capability analysis of worm gearbox manufacturing,10.1201/9780429321573-59,2020,BRATS
Strain based and stress based fracture forming line for single point incremental forming,10.1201/9780429321573-56,2020,BRATS
Treatment of congo red dye wastewater using spinel catalysts,10.1201/9780429321573-4,2020,BRATS
Image Super-Resolution through quick learning from self-examples,10.1201/9780429321573-29,2020,BRATS
Enhancement of policer algorithm on fast-path using VPP,10.1201/9780429321573-27,2020,BRATS
Techniques used for structural health monitoring and its application: A review,10.1201/9780429321573-22,2020,BRATS
Modelling of daytime incoming longwave radiation under cloudy sky over a semi-arid agro-climatic zone of India,10.1201/9780429321573-15,2020,BRATS
Impact of angle of incidence in rectangular liquid storage tanks,10.1201/9780429321573-13,2020,BRATS
Free vibration analysis of laminated composite spherical shells: An analytical solution,10.1201/9780429321573-10,2020,BRATS
A sustainable bioprocess for lipase production using seawater and the byproduct obtained from coconut oil industries,10.1201/9780429321573-8,2020,BRATS
Design of automatic vertical storage system,10.1201/9780429321573-52,2020,BRATS
Powertrain modelling and range analysis for all terrain electric vehicles,10.1201/9780429321573-47,2020,BRATS
Implementation and defect analysis of QCA based reversible combinational circuit,10.1201/9780429321573-43,2020,BRATS
Hybrid technique for DC-link capacitor voltage balancing in entire operating range of five-level NPC inverter using redundancy of switching states and two quadrant DC-DC converter,10.1201/9780429321573-38,2020,BRATS
Generalized sector detection scheme for space vector modulation based modular multi-level inverter,10.1201/9780429321573-35,2020,BRATS
Impact of temperature and duration of calcination of metakaolin on the compressive strength of metakaolin incorporated concrete,10.1201/9780429321573-20,2020,BRATS
Shear strength parameters of soil and banana fiber mix,10.1201/9780429321573-19,2020,BRATS
Sensitivity of lateral load patterns on the performance assessment of semi-rigid frames,10.1201/9780429321573-12,2020,BRATS
Numerical simulation to study fluid flow and heat transfer characteristics of conical spiral tube,10.1201/9780429321573-66,2020,BRATS
FE simulation of metal spinning process using LS-DYNA software,10.1201/9780429321573-55,2020,BRATS
Analysis of swelling and de-swelling kinetics and water absorbency in ionic medium for (Acrylamide-co-Acrylic Acid) hydrogel,10.1201/9780429321573-5,2020,BRATS
Smart irrigation system through mobile app,10.1201/9780429321573-49,2020,BRATS
Analyzing the effect of circuit parasitic on performance of DC-DC buck converter using circuit averaging technique,10.1201/9780429321573-37,2020,BRATS
Solving of economical load dispatch using efficient group leader optimization technique,10.1201/9780429321573-33,2020,BRATS
Single layer graphene as nanofiller to enhance mechanical properties of matrix material,10.1201/9780429321573-53,2020,BRATS
TAP (Time Area and Power) trade off at lower geometries in data center ASIC: A deep dive into executional view and results,10.1201/9780429321573-41,2020,BRATS
Photocatalytic degradation of Congo red dye using Visible Light Active (VLA) carbon doped titanium dioxide nanocomposite and its kinetics,10.1201/9780429321573-3,2020,BRATS
Efficient occluded face detection and classification using artificial intelligence,10.1201/9780429321573-28,2020,BRATS
Scientometric study and visualization of constructed wetlands (1998-2017),10.1201/9780429321573-11,2020,BRATS
Experimental study on effect of tool diameter on thickness height and geometric accuracy of flange in hole flanging using single point incremental forming,10.1201/9780429321573-65,2020,BRATS
Enhancement in mechanical strength of knob of molded case circuit breaker,10.1201/9780429321573-62,2020,BRATS
Design of trolley attaching mechanism for unit load automated guided vehicle system,10.1201/9780429321573-58,2020,BRATS
Synthesis characterization and applications of magnetorheological fluid,10.1201/9780429321573-54,2020,BRATS
Input fault detection using ensemble kalman filter for nonlinear descriptor systems,10.1201/9780429321573-48,2020,BRATS
Estimation of defocus blur radius using convolutional neural network,10.1201/9780429321573-45,2020,BRATS
Design of dual band stacked microstrip antenna for IRNSS receiver application,10.1201/9780429321573-44,2020,BRATS
Comparison of three solvents for extractive distillation of ethanol and water system,10.1201/9780429321573-2,2020,BRATS
Developing household level drinking water disinfection unit using copper,10.1201/9780429321573-17,2020,BRATS
Assessing the indoor environmental quality of municipal schoolsin Ahmedabad,10.1201/9780429321573-14,2020,BRATS
Electromagnetic field simulation of microwave heating in microwave oven,10.1201/9780429321573-67,2020,BRATS
Dynamic modelling of a projectile launcher with controlled double inverted pendulum,10.1201/9780429321573-64,2020,BRATS
Numerical study of resin flow in VARTM composite manufacturing process,10.1201/9780429321573-61,2020,BRATS
Experimental investigation of nucleate boiling over a smooth and micro-grooved cylindrical surface,10.1201/9780429321573-57,2020,BRATS
Multimodal mini U-net for brain tumor segmentation,10.1201/9780429321573-30,2020,BRATS
Generation of wind time history data for nonlinear wind analysis of buildings,10.1201/9780429321573-24,2020,BRATS
Characterization of air based pneumatic damper for seismic response control,10.1201/9780429321573-23,2020,BRATS
Numerical analysis of shape-memory-alloy-wire based smart natural rubber bearing,10.1201/9780429321573-21,2020,BRATS
Technologies for Sustainable Development,10.1201/9780429321573,2020,BRATS
Deep neural network to locate and segment brain tumors outperformed the expert technicians who created the training data,10.1117/1.jmi.7.5.055501,2020,BRATS
Segmentation based image compression of brain magnetic resonance images using visual saliency,10.1016/j.bspc.2020.102089,2020,BRATS
Recent nature-Inspired algorithms for medical image segmentation based on tsallis statistics,10.1016/j.cnsns.2020.105256,2020,BRATS
Unsupervised learning for vascular heterogeneity assessment of glioblastoma based on magnetic resonance imaging: The Hemodynamic Tissue Signature,10.4995/thesis/10251/149560,2020,BRATS
Brain MRI Examination with Varied Modality Fusion and Chan-Vese Segmentation,10.1007/978-981-15-5679-1_65,2020,BRATS
Mining of Cancerous Region from Brain MRI Slices with Otsu’s Function and DRLS Segmentation,10.1007/978-981-15-5679-1_62,2020,BRATS
Examination of the Brain MRI Slices Corrupted with Induced Noise—A Study with SGO Algorithm,10.1007/978-981-15-5679-1_66,2020,BRATS
Inspection of 2D Brain MRI Slice Using Watershed Algorithm,10.1007/978-981-15-5679-1_70,2020,BRATS
Dual‐pathway DenseNets with fully lateral connections for multimodal brain tumor segmentation,10.1002/ima.22472,2020,BRATS
Deep Learning Substitutes Gadolinium in Detecting Functional and Structural Brain Lesions with MRI,10.21203/rs.3.rs-56518/v1,2020,BRATS
3D Semantic Segmentation of Brain Tumor for Overall Survival Prediction,10.48550/arxiv.2008.11576,2020,BRATS
A Separate 3D-SegNet Based on Priority Queue for Brain Tumor Segmentation,10.1109/ihmsc49165.2020.10110,2020,BRATS
Tumor Segmentation in Brain MRI using Fully Convolutional Network,10.1109/icaccm50413.2020.9213036,2020,BRATS
BIAS: Transparent reporting of biomedical image analysis challenges,10.1016/j.media.2020.101796,None,BRATS
Investigating the impact of supervoxel segmentation for unsupervised abnormal brain asymmetry detection,10.1016/j.compmedimag.2020.101770,2020,BRATS
Combination of contrast enhanced fuzzy c-means (CEFCM) clustering and pixel based voxel mapping technique (PBVMT) for three dimensional brain tumour detection,10.1007/s12652-020-02366-4,2020,BRATS
A Deep Network for Joint Registration and Reconstruction of Images with  Pathologies,10.48550/arxiv.2008.07628,2020,BRATS
Spherical coordinates transformation pre-processing in Deep Convolution  Neural Networks for brain tumor segmentation in MRI,10.48550/arxiv.2008.07090,2020,BRATS
A Survey on Generative Adversarial Networks for Imbalance Problems in Computer Vision Tasks,10.21203/rs.3.rs-45616/v1,2020,BRATS
Segmentation and Detection of Glioma Using Deep Learning,10.1007/978-981-15-3514-7_10,2020,BRATS
A hybrid fuzzy brain-storm optimization algorithm for the classification of brain tumor MRI images,10.1007/s12652-020-02470-5,2020,BRATS
Variability and reproducibility in deep learning for medical image segmentation,10.1038/s41598-020-69920-0,2020,BRATS
Brain Tumor Detection from MR Images Employing Fuzzy Graph Cut Technique,10.2174/2213275912666181207152633,2020,BRATS
MM-GAN: 3D MRI Data Augmentation for Medical Image Segmentation via Generative Adversarial Networks,10.1109/icbk50248.2020.00041,2020,BRATS
Smart Identification of Topographically Variant Anomalies in Brain Magnetic Resonance Imaging Using a Fish School-Based Fuzzy Clustering Approach,10.1109/tfuzz.2020.3015591,2020,BRATS
R2D2: A scalable deep learning toolkit for medical imaging segmentation,10.1002/spe.2878,2020,BRATS
Brain Tumor Segmentation by Cascaded Deep Neural Networks Using Multiple Image Scales,10.1109/icee50131.2020.9260876,2020,BRATS
Combined 3D CNN for Brain Tumor Segmentation,10.1109/mipr49039.2020.00029,2020,BRATS
Region of Interest Identification for Brain Tumors in Magnetic Resonance Images,10.1109/icee50131.2020.9260611,2020,BRATS
Deep reinforcement learning to detect brain lesions on MRI: a  proof-of-concept application of reinforcement learning to medical images,10.48550/arxiv.2008.02708,2020,BRATS
Radiomics for glioblastoma survival analysis in pre-operative MRI: exploring feature robustness class boundaries and machine learning techniques,10.1186/s40644-020-00329-8,None,BRATS
Overall Survival Prediction in Glioblastoma With Radiomic Features Using Machine Learning,10.3389/fncom.2020.00061,2020,BRATS
Automated Segmentation of Brain Gray Matter Nuclei on Quantitative  Susceptibility Mapping Using Deep Convolutional Neural Network,10.48550/arxiv.2008.00901,2020,BRATS
Recent advancement in cancer detection using machine learning: Systematic survey of decades comparisons and challenges,10.1016/j.jiph.2020.06.033,None,BRATS
Multimodal Medical Image Fusion Based on Discrete Wavelet Transform and Genetic Algorithm,10.1007/978-981-15-5113-0_89,2020,BRATS
AFPNet: A 3D fully convolutional neural network with atrous-convolution feature pyramid for brain tumor segmentation via MRI images,10.1016/j.neucom.2020.03.097,2020,BRATS
Multimodal MR Image Synthesis Using Gradient Prior and Adversarial Learning,10.1109/jstsp.2020.3013418,2020,BRATS
Disentangling Human Error from the Ground Truth in Segmentation of  Medical Images,10.48550/arxiv.2007.15963,2020,BRATS
Haar wavelet transform–based optimal Bayesian method for medical image fusion,10.1007/s11517-020-02209-6,2020,BRATS
Convolutional neural networks for head and neck tumor segmentation on 7-channel multiparametric MRI: a leave-one-out analysis,10.1186/s13014-020-01618-z,2020,BRATS
Deep semi-supervised learning for brain tumor classification,10.1186/s12880-020-00485-0,2020,BRATS
A Deeply Supervised Convolutional Neural Network for Brain Tumor Segmentation,10.23919/ccc50068.2020.9189663,2020,BRATS
Learning To Pay Attention To Mistakes,10.48550/arxiv.2007.15131,2020,BRATS
3D-MRI Brain Tumor Detection Model Using Modified Version of Level Set Segmentation Based on Dragonfly Algorithm,10.3390/sym12081256,2020,BRATS
Comparative study of deep learning methods for the automatic  segmentation of lung lesion and lesion type in CT scans of COVID-19 patients,10.48550/arxiv.2007.15546,2020,BRATS
TumorGAN: A Multi-Modal Data Augmentation Framework for Brain Tumor Segmentation,10.3390/s20154203,None,BRATS
Repeatability of radiomic features in magnetic resonance imaging of glioblastoma: Test–retest and image registration analyses,10.1002/mp.14368,2020,BRATS
Federated learning in medicine: facilitating multi-institutional collaborations without sharing patient data,10.1038/s41598-020-69250-1,None,BRATS
DeepEDN: A Deep-Learning-Based Image Encryption and Decryption Network for Internet of Medical Things,10.1109/jiot.2020.3012452,2020,BRATS
Fully automated hybrid approach to predict the IDH mutation status of gliomas via deep learning and radiomics,10.1093/neuonc/noaa177,None,BRATS
Improved Slice-wise Tumour Detection in Brain MRIs by Computing  Dissimilarities between Latent Representations,10.48550/arxiv.2007.12528,2020,BRATS
2ST-UNet: 2-Stage Training Model using U-Net for Pneumothorax Segmentation in Chest X-Rays,10.1109/ijcnn48605.2020.9207268,2020,BRATS
Prediction Error Meta Classification in Semantic Segmentation: Detection via Aggregated Dispersion Measures of Softmax Probabilities,10.1109/ijcnn48605.2020.9206659,2020,BRATS
Multi Res U-Net Based Image Segmentation of Pulmonary Tuberculosis Using CT Images,10.1109/icsss49621.2020.9202371,2020,BRATS
Causality matters in medical imaging,10.1038/s41467-020-17478-w,2020,BRATS
A Computation-Efficient CNN System for High-Quality Brain Tumor  Segmentation,10.48550/arxiv.2007.12066,2020,BRATS
Universal Loss Reweighting to Balance Lesion Size Inequality in 3D  Medical Image Segmentation,10.48550/arxiv.2007.10033,2020,BRATS
A Research Agenda on Pediatric Chest X-Ray: Is Deep Learning Still in  Childhood?,10.48550/arxiv.2007.11369,2020,BRATS
Deep Recurrent Neural Network with Tanimoto Similarity and MKSIFT Features for Medical Image Search and Retrieval,10.1007/978-981-15-6648-6_4,2020,BRATS
PSIGAN: Joint probabilistic segmentation and image distribution matching  for unpaired cross-modality adaptation based MRI segmentation,10.48550/arxiv.2007.09465,2020,BRATS
Deep Learning Based Brain Tumor Segmentation: A Survey,10.48550/arxiv.2007.09479,2020,BRATS
A Novel Fully Automated MRI-Based Deep Learning Method for Classification of 1P/19Q Co-Deletion Status in Brain Gliomas,10.1101/2020.07.15.204933,2020,BRATS
Incremental Dilations Using CNN for Brain Tumor Classification,10.3390/app10144915,2020,BRATS
Learn distributed GAN with Temporary Discriminators,10.48550/arxiv.2007.09221,2020,BRATS
The use of laser interstitial thermal therapy in the treatment of brain metastases: a literature review,10.1080/02656736.2020.1748238,2020,BRATS
A fully automated artificial intelligence method for non-invasive imaging-based identification of genetic alterations in glioblastomas,10.1038/s41598-020-68857-8,2020,BRATS
Manual segmentation versus semi-automated segmentation for quantifying vestibular schwannoma volume on MRI,10.1007/s11548-020-02222-y,2020,BRATS
CANet: Context Aware Network for 3D Brain Glioma Segmentation,10.48550/arxiv.2007.07788,2020,BRATS
Primary Central Nervous System Lymphoma: Clinical Evaluation of Automated Segmentation on Multiparametric MRI Using Deep Learning,10.1002/jmri.27288,None,BRATS
Deep learning for glioblastoma segmentation using preoperative magnetic resonance imaging identifies volumetric features associated with survival,10.1007/s00701-020-04483-7,2020,BRATS
Brain Tumor Segmentation and Classification approach for MR Images Based on Convolutional Neural Networks,10.1109/it-ela50150.2020.9253111,2020,BRATS
Multi-modality encoded fusion with 3D inception U-net and decoder model for brain tumor segmentation,10.1007/s11042-020-09271-0,2020,BRATS
External validation of deep learning-based contouring of head and neck organs at risk,10.1016/j.phro.2020.06.006,2020,BRATS
A Novel Intelligent System for Brain Tumor Diagnosis Based on a Composite Neutrosophic-Slantlet Transform Domain for Statistical Texture Feature Extraction,10.1155/2020/8125392,None,BRATS
Multi-Domain Image Completion for Random Missing Input Data,10.48550/arxiv.2007.05534,2020,BRATS
Multi-modality self-attention aware deep network for 3D biomedical segmentation,10.1186/s12911-020-1109-0,2020,BRATS
Moving Medical Image Analysis to GPU Embedded Systems: Application to Brain Tumor Segmentation,10.1080/08839514.2020.1787678,2020,BRATS
Brain Tumor Anomaly Detection via Latent Regularized Adversarial Network,10.48550/arxiv.2007.04734,2020,BRATS
Autofocus Net: Auto-focused 3D CNN for Brain Tumour Segmentation,10.1007/978-3-030-52791-4_4,2020,BRATS
